Record ID,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
5226,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien #leo,9.37E+15,2020-07-05 15:48 +0000,275,4,0.014545455,0,0,2,0,0,0,2,0,0,0,0,0,0,43,0
5227,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci #vestibulum,1.62E+15,2020-07-05 15:26 +0000,195,6,0.030769231,0,1,2,0,0,0,0,0,0,0,0,0,0,31,3
5228,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus #at,8.93E+15,2020-07-05 15:19 +0000,166,5,0.030120482,0,1,1,0,0,0,0,0,0,0,0,0,0,48,3
5229,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #lobortis,1.58E+15,2020-07-05 15:12 +0000,385,23,0.05974026,0,1,14,0,0,0,8,0,0,0,0,0,0,0,0
5230,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla #sapien,1.06E+15,2020-07-05 14:22 +0000,710,12,0.016901408,0,2,4,3,0,0,3,0,0,0,0,0,0,0,0
5231,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer #lorem,6.79E+15,2020-07-05 13:50 +0000,1920,49,0.025520833,0,1,10,3,0,0,35,0,0,0,0,0,0,0,0
5232,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci #a,7.48E+15,2020-07-05 12:47 +0000,254,3,0.011811024,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5233,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec #dapibus,2.76E+15,2020-07-05 12:30 +0000,318,8,0.025157233,0,1,1,3,0,0,3,0,0,0,0,0,0,0,0
5234,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus #in,2.69E+15,2020-07-04 23:29 +0000,602,6,0.009966777,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0
5235,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae #vel,5.71E+15,2020-07-04 22:40 +0000,178,1,0.005617978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5236,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas #at,8.10E+15,2020-07-04 21:34 +0000,953,61,0.064008395,0,2,5,3,31,0,20,0,0,0,0,0,0,0,0
5237,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam #diam,6.04E+15,2020-07-04 19:06 +0000,39,2,0.051282051,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5238,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et #nec,2.94E+15,2020-07-04 18:16 +0000,154,2,0.012987013,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5239,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum #etiam,3.09E+15,Kind. —other daughter,,,,,483,3,0.00621118,0,0,3,0,0,0,0,0,0,0,0
5240,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel #lorem,8.44E+15,2020-07-04 04:14 +0000,266,1,0.003759398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5241,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam #consectetuer,7.69E+15,2020-07-03 15:43 +0000,646,59,0.091331269,0,2,5,0,0,0,4,0,0,0,0,0,0,48,48
5242,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo #pede,9.99E+15,2020-07-03 14:27 +0000,102,1,0.009803922,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0
5243,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed #sodales,3.52E+14,2020-07-03 14:23 +0000,178,5,0.028089888,0,0,2,1,0,0,0,0,0,0,0,0,0,26,2
5244,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue #dictumst,7.79E+15,2020-07-03 12:26 +0000,282,4,0.014184397,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
5245,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing #sit,9.47E+15,2020-07-03 01:49 +0000,789,29,0.036755387,0,1,5,0,0,12,11,0,0,0,0,0,0,0,0
5246,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non #sed,8.46E+15,2020-07-03 01:45 +0000,349,11,0.031518625,0,2,2,1,0,0,6,0,0,0,0,0,0,0,0
5247,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam #in,5.27E+14,2020-07-03 01:36 +0000,386,20,0.051813472,0,0,14,2,0,0,4,0,0,0,0,0,0,0,0
5248,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue #aliquam,1.48E+15,2020-07-02 19:55 +0000,4480,82,0.018303571,4,0,11,13,12,0,42,0,0,0,0,0,0,0,0
5249,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus #pellentesque,5.41E+15,2020-07-02 19:08 +0000,542,6,0.011070111,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0
5250,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus #platea,1.21E+15,2020-07-02 17:38 +0000,522,42,0.08045977,0,0,2,0,2,0,0,0,0,0,0,0,0,38,38
5251,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque #vitae,5.49E+15,2020-07-02 16:57 +0000,361,25,0.069252078,0,3,1,1,0,0,20,0,0,0,0,0,0,0,0
5252,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh #diam,3.64E+14,2020-07-02 16:02 +0000,106,4,0.037735849,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
5253,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget #fermentum,4.09E+15,2020-07-02 16:01 +0000,165,16,0.096969697,0,1,3,0,0,0,12,0,0,0,0,0,0,0,0
5254,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat #cras,8.63E+15,2020-07-02 02:47 +0000,611,13,0.021276596,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0
5255,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec #porta,4.85E+15,2020-07-02 00:40 +0000,100,1,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5256,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed #ligula,8.94E+15,2020-07-02 00:33 +0000,292,8,0.02739726,0,2,3,1,0,0,2,0,0,0,0,0,0,0,0
5257,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit #integer,3.78E+15,2020-07-01 20:22 +0000,1195,15,0.012552301,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0
5258,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas #sed,9.86E+15,2020-07-01 18:59 +0000,367,7,0.019073569,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0
5259,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis #ante,3.21E+15,2020-07-01 16:31 +0000,1605,9,0.005607477,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0
5260,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula #luctus,2.38E+15,2020-07-01 14:35 +0000,3753,163,0.043431921,0,10,39,2,0,2,110,0,0,0,0,0,0,0,0
5261,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus #non,4.84E+12,2020-07-01 12:27 +0000,1115,30,0.02690583,1,2,6,1,8,0,3,0,0,0,0,0,0,9,9
5262,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi #vestibulum,6.83E+14,2020-07-01 02:32 +0000,368,6,0.016304348,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
5263,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci #ultrices,2.13E+15,2020-07-01 00:39 +0000,396,16,0.04040404,0,2,6,2,0,3,3,0,0,0,0,0,0,0,0
5264,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus #erat,9.25E+15,2020-07-01 00:34 +0000,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices #sollicitudin,9.03E+15,2020-07-01 00:30 +0000,341,2,0.005865103,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5266,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius #est,1.91E+15,2020-07-01 00:25 +0000,9820,1553,0.15814664,5,16,83,40,10,0,336,0,0,0,0,0,0,1063,1063
5267,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id #nam,9.38E+15,2020-08-31 19:13 +0000,364,8,0.021978022,0,1,1,3,0,0,3,0,0,0,0,0,0,0,0
5268,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida #quisque,7.31E+14,2020-08-31 17:49 +0000,989,20,0.020222447,0,0,9,3,0,0,8,0,0,0,0,0,0,0,0
5269,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst #aliquam,3.81E+15,2020-08-31 16:24 +0000,733,65,0.088676671,1,0,1,0,0,0,5,0,0,0,0,0,0,58,58
5270,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor #nunc,8.75E+15,2020-08-31 15:53 +0000,5417,314,0.057965664,15,1,49,14,170,2,63,0,0,0,0,0,0,0,0
5271,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis #id,7.20E+13,2020-08-31 13:27 +0000,557,11,0.019748654,0,0,3,1,7,0,0,0,0,0,0,0,0,0,0
5272,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #sapien,4.71E+15,3,0.011494253,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,
5273,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis #sed,1.59E+15,2020-08-31 12:04 +0000,171,9,0.052631579,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0
5274,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed #at,4.30E+15,2020-08-31 11:35 +0000,292,6,0.020547945,0,1,3,0,0,0,2,0,0,0,0,0,0,61,0
5275,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel #proin,7.88E+15,2020-08-31 11:29 +0000,2111,213,0.100900047,0,3,28,18,5,0,36,0,0,0,0,0,0,123,123
5276,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras #pellentesque,1.69E+15,2020-08-31 09:29 +0000,935,22,0.023529412,0,1,10,0,0,3,4,0,0,0,0,0,0,154,4
5277,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et #elit,5.41E+15,2020-08-31 00:21 +0000,22,1,0.045454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #nibh,8.00E+14,2020-08-30 21:15 +0000,200,7,0.035,0,0,0,1,0,0,0,0,0,0,0,0,0,52,6
5279,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero #in,2.11E+15,2020-08-30 20:42 +0000,297,23,0.077441077,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
5280,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam #turpis,7.77E+15,2020-08-30 20:39 +0000,186,3,0.016129032,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
5281,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat #id,4.72E+15,2020-08-30 11:47 +0000,1234,30,0.024311183,0,2,10,3,1,4,5,0,0,0,0,0,0,202,5
5282,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit #justo,6.26E+15,2020-08-29 17:08 +0000,479,5,0.010438413,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
5283,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque #vitae,5.14E+15,2020-08-29 14:22 +0000,1365,43,0.031501832,0,1,17,1,2,4,11,0,0,0,0,0,0,281,7
5284,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio #pede,5.92E+15,2020-08-29 00:24 +0000,91,1,0.010989011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia #in,8.01E+15,2020-08-28 23:00 +0000,815,14,0.017177914,0,1,3,3,0,3,4,0,0,0,0,0,0,0,0
5286,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate #ridiculus,3.63E+15,2020-08-28 18:48 +0000,422,12,0.028436019,0,1,4,0,0,0,7,0,0,0,0,0,0,0,0
5287,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat #dolor,7.63E+15,2020-08-28 16:41 +0000,179,3,0.016759777,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5288,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet #primis,8.85E+15,4,0.010899183,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,,
5289,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut #vestibulum,4.05E+15,2020-08-28 12:11 +0000,726,17,0.023415978,0,0,6,0,0,2,5,0,0,0,0,0,0,77,4
5290,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis #pede,7.20E+15,2020-08-28 12:09 +0000,740,26,0.035135135,0,1,6,0,0,0,15,0,0,0,0,0,0,139,4
5291,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis #augue,8.86E+14,2020-08-28 00:09 +0000,504,7,0.013888889,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0
5292,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam #id,2.80E+15,2020-08-27 17:54 +0000,381,64,0.167979003,0,1,9,0,2,0,4,0,0,0,0,0,0,48,48
5293,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec #luctus,4.32E+15,2020-08-27 15:59 +0000,92,2,0.02173913,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5294,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in #non,4.25E+15,2020-08-27 15:36 +0000,159,2,0.012578616,0,0,2,0,0,0,0,0,0,0,0,0,0,69,0
5295,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer #odio,1.07E+15,2020-08-27 13:38 +0000,198,5,0.025252525,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
5296,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis #dolor,3.27E+15,2020-08-27 13:33 +0000,197,2,0.010152284,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
5297,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget #ipsum,4.48E+15,2020-08-27 12:29 +0000,2095,259,0.123627685,0,2,13,9,6,0,26,0,0,0,0,0,0,203,203
5298,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer #malesuada,4.17E+15,2020-08-27 10:16 +0000,1644,43,0.026155718,0,1,19,1,0,1,15,0,0,0,0,0,0,282,6
5299,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo #nulla,8.61E+14,2020-08-27 00:02 +0000,525,7,0.013333333,0,0,2,0,0,0,4,0,0,0,0,0,0,167,1
5300,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus #amet,8.10E+14,2020-08-27 00:01 +0000,402,5,0.012437811,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
5301,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi #ut,3.55E+15,2020-08-26 23:52 +0000,367,2,0.005449591,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5302,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non #curabitur,4.41E+15,2020-08-26 23:49 +0000,527,4,0.007590133,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
5303,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi #elementum,8.51E+15,2020-08-26 23:25 +0000,476,8,0.016806723,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0
5304,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi #nulla,9.67E+15,2020-08-26 23:24 +0000,579,4,0.006908463,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
5305,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris #posuere,9.72E+15,2020-08-26 20:00 +0000,186,1,0.005376344,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0
5306,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum #turpis,2.69E+15,2020-08-26 19:51 +0000,257,7,0.027237354,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0
5307,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel #et,5.56E+15,2020-08-26 18:40 +0000,592,6,0.010135135,0,1,3,0,2,0,0,0,0,0,0,0,0,69,0
5308,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium #est,5.49E+15,2020-08-26 12:15 +0000,207,9,0.043478261,0,2,2,0,0,0,4,0,0,0,0,0,0,59,1
5309,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo #consequat,3.10E+15,2020-08-26 10:37 +0000,718,20,0.027855153,0,0,4,4,1,0,11,0,0,0,0,0,0,111,0
5310,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus #tempor,8.17E+15,2020-08-26 03:39 +0000,1009,33,0.032705649,0,1,5,4,0,9,14,0,0,0,0,0,0,0,0
5311,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at #sed,5.03E+15,2020-08-26 01:36 +0000,91,9,0.098901099,0,0,2,1,0,0,5,0,0,0,0,0,0,16,1
5312,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate #quam,3.06E+15,2020-08-26 01:25 +0000,1812,185,0.10209713,0,1,12,5,5,5,17,0,0,0,0,0,0,140,140
5313,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum #sociis,7.87E+15,2020-08-25 18:18 +0000,743,33,0.044414536,0,0,9,0,3,0,13,0,0,0,0,0,0,112,8
5314,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in #aenean,5.72E+15,2020-08-25 17:09 +0000,1224,26,0.02124183,1,1,15,1,0,1,7,0,0,0,0,0,0,207,0
5315,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget #nascetur,2.57E+14,2020-08-25 14:42 +0000,280,5,0.017857143,0,0,2,0,0,0,0,0,0,0,0,0,0,86,3
5316,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius #eget,6.80E+15,2020-08-25 14:41 +0000,271,9,0.033210332,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0
5317,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel #aliquam,8.53E+15,2020-08-25 13:31 +0000,269,1,0.003717472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5318,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris #elementum,9.73E+15,2020-08-25 13:20 +0000,166,4,0.024096386,0,1,1,1,0,0,1,0,0,0,0,0,0,37,0
5319,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu #et,8.95E+15,2020-08-24 23:09 +0000,2697,228,0.084538376,7,2,22,1,10,0,25,0,0,0,0,0,0,161,161
5320,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus #sed,6.86E+15,2020-08-24 22:29 +0000,1071,121,0.112978525,0,2,9,1,2,1,7,0,0,0,0,0,0,99,99
5321,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget #ultrices,6.55E+15,2020-08-24 18:23 +0000,1161,13,0.011197244,0,1,7,0,0,0,5,0,0,0,0,0,0,0,0
5322,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet #suscipit,5.58E+15,2020-08-24 18:15 +0000,561,2,0.003565062,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5323,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut #habitasse,4.30E+15,2020-08-24 14:27 +0000,1459,15,0.010281014,0,3,2,3,0,0,7,0,0,0,0,0,0,0,0
5324,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel #molestie,5.22E+15,2020-08-24 13:51 +0000,346,3,0.00867052,0,0,1,0,2,0,0,0,0,0,0,0,0,29,0
5325,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec #condimentum,1.22E+15,2020-08-24 13:51 +0000,706,24,0.033994334,2,2,3,0,1,0,11,0,0,0,0,0,0,5,5
