INDEX,news_title,언론사,뉴스 게시일자,기사 반응 수,comments,댓글 공감 수,댓글 답글 수,gender_bias,other_bias,none_bias,hate,offensive,none_hate
5673,"""구하라, 쌍꺼풀 수술 지적에 ""안검하수가 죄냐"" 설전""",스포티비뉴스,2022-08-03,2,왜 못 잡아먹어서 안달이야 걍 냅둬라 좀,1,2,0.043604687,0.227704957,0.750840604,0.196819976,0.396575898,0.332888365
5674,"""구하라, 안검하수 반박 해프닝...""당당하다""vs""그렇게까지"" 설전 [종합]""",스포츠조선,2022-06-30,9,이쁘네 ㅋㅋㅋ 오크먜갈년들 또 심통난거냐 ? 왜 ㅂㄷㅂㄷ 욕하고난리냐 ㅋㅋㅋ 하긴 니네면상은 견적이안나오니 ㅋㅋㅋㅋ,1,4,0.749756098,0.282477707,0.104376718,0.779067397,0.307681501,0.069541126
5675,"""구하라, 안검하수 반박 해프닝...""당당하다""vs""그렇게까지"" 설전 [종합]""",스포츠조선,2022-06-30,9,애가 어떻든 해도이쁘고 안해도 이쁜건 사실.,0,3,0.062326074,0.085298024,0.829927385,0.038889766,0.239333376,0.768950343
5676,"""구하라, 안검하수 반박 해프닝...""당당하다""vs""그렇게까지"" 설전 [종합]""",스포츠조선,2022-06-30,9,아무리 공인이기에 행동을 더 조심해야하는건 이해하지만 무슨이유든 성형하는것 까지 대중의 허락을 받아야하는건가요? 휴 진심 피곤하겠네요 구하라씨 ㅜㅜ,2,5,0.077712581,0.174367011,0.677520573,0.122425973,0.407740235,0.346606523
5677,"""구하라, 안검하수 반박 해프닝...""당당하다""vs""그렇게까지"" 설전 [종합]""",스포츠조선,2022-06-30,9,"에이프릴이 한마디 합니다 ""예쁜게 죄"" 구하라님 ""무기징역""",1,3,0.063110113,0.105207078,0.768111169,0.123052903,0.23389639,0.502246797
5678,"""구하라, 최종범 2차공판 불참-7월 공판엔 참석…'전 연인' 만날 가능성↑[종합]""",뉴시스,2022-08-03,2,먼 매력에 끌렸는지 .. 그리 잘생긴 얼굴도 아닌데 하라가 넘 아까운디 ..,1,3,0.037445847,0.100490429,0.852882385,0.056560438,0.28910321,0.624088526
5679,"""구하라, 최종범 2차공판 불참-7월 공판엔 참석…'전 연인' 만날 가능성↑[종합]""",뉴시스,2022-08-03,2,하여튼 구하라욕하는 메갈 페미년들은 정신좀차려라 지들인생이나 걱정하지 뭔악플질ㅋㅋ하라구 화이팅~!,3,14,0.821324289,0.219992638,0.115580767,0.770645976,0.305840433,0.092670657
5680,"""구하라, 최종범 2차공판 불참-7월 공판엔 참석…'전 연인' 만날 가능성↑[종합]""",뉴시스,2022-08-03,2,쌍방 잘한거 하나도 없다,1,5,0.023812896,0.087427802,0.924664497,0.066109218,0.24072738,0.723955691
5681,"""구하라, 최종범 2차공판 불참-7월 공판엔 참석…'전 연인' 만날 가능성↑[종합]""",뉴시스,2022-08-03,2,구하라팬인데 죠깥네 남자새끼 뒤졌다,1,5,0.757013202,0.190293312,0.140169889,0.752662838,0.333547026,0.093954459
5682,"""구하라, 최종범 2차공판 불참-7월 공판엔 참석…'전 연인' 만날 가능성↑[종합]""",뉴시스,2022-08-03,2,저 sekki 고자 만들어야됨ㅡㅡ,3,17,0.117459394,0.362255841,0.563176811,0.593972623,0.314789951,0.154465824
5683,"""구하라, 최종범 2차공판 불참-7월 공판엔 참석…'전 연인' 만날 가능성↑[종합]""",뉴시스,2022-08-03,2,지금보니까 구하라가 보살임... 나같으면 죽였다,3,45,0.053638514,0.123617843,0.781826556,0.119939938,0.328256309,0.469011277
5684,"""구혜선 ""섹시하지 않다며 이혼"" VS 안재현 ""모함 침묵 못해""[종합]""",스포츠경향,2022-06-30,9,참치사하다... 안재현님 응원합니다,1,9,0.056111671,0.066430055,0.929506958,0.042664349,0.156071737,0.861339152
5685,"""구혜선 ""섹시하지 않다며 이혼"" VS 안재현 ""모함 침묵 못해""[종합]""",스포츠경향,2022-06-30,9,구혜선 섹시하지 않은 젖꼭지였구나... 실망..,0,0,0.182686582,0.15439494,0.55612123,0.185422078,0.388038546,0.282814503
5686,"""구혜선 ""섹시하지 않다며 이혼"" VS 안재현 ""모함 침묵 못해""[종합]""",스포츠경향,2022-06-30,9,맘충들 무조건 구혜선 빨아주는거 보고 머가리 든거 없음 인정? 그냥 뭔말을 해도 여자는 피해자 남자는 가해자인 세상에서 뭐 진실이 의미가 있겠나? 그냥 돈 열심히 모으고 공부 해서 갓스시녀 만나러 이민 준비나 해야겠다,1,16,0.821109533,0.208839417,0.093990177,0.715608954,0.32024473,0.09335117
5687,"""구혜선 ""안재현 증오, 망가지길 원했다…더이상 사랑하지 않아"" [전문]""",MBC연예,2022-08-03,2,구혜선 힘내세요.,1,36,0.067845985,0.059407964,0.917459548,0.044267248,0.17572841,0.811583579
5688,"""구혜선 ""안재현 증오, 망가지길 원했다…더이상 사랑하지 않아"" [전문]""",MBC연예,2022-08-03,2,2년도안되 ㅇㅈㅎ 양아치에게 통수 맞으니 분하겠죠 ......그동안 sns에서 충분히 느낄 수 있었ㆍ새로운 삶을 사세요,4,38,0.051086169,0.292103708,0.670572698,0.211955354,0.425569236,0.275936872
5689,"""구혜선 ""안재현 증오, 망가지길 원했다…더이상 사랑하지 않아"" [전문]""",MBC연예,2022-08-03,2,이건 안재현이 바람을 폇어도 안재현 편이다,8,11,0.055075537,0.058766503,0.896656513,0.046081375,0.240933046,0.750320613
5690,"""구혜선, ""고통스럽지? 지옥 속에서 버텨봐"" 악플러 공격에도…""행복하세요""",스포츠월드,2022-08-03,2,악성은 아닌 것 같은데 욕이나 패드립 정도는 나와야 악플러지 저런 추상적인게 악플이냐?,0,0,0.057272907,0.189611897,0.656231165,0.226929083,0.381284893,0.224882856
5691,"""구혜선, ""고통스럽지? 지옥 속에서 버텨봐"" 악플러 공격에도…""행복하세요""",스포츠월드,2022-08-03,2,이쯤되니 불쌍하다,2,3,0.031826552,0.14120996,0.895488262,0.103880301,0.387219161,0.477850258
5692,"""구혜선, ""고통스럽지? 지옥 속에서 버텨봐"" 악플러 공격에도…""행복하세요""",스포츠월드,2022-08-03,2,구혜선이 제일 악플러 아님? 선처는 안재현이 해줬고,13,63,0.121973462,0.103447519,0.702621758,0.10046377,0.397592783,0.47150448
5693,"""구혜선, ""고통스럽지? 지옥 속에서 버텨봐"" 악플러 공격에도…""행복하세요""",스포츠월드,2022-08-03,2,구짱도 행복하세요,7,20,0.052534703,0.06936276,0.932343245,0.054278847,0.113264963,0.861206889
5694,"""구혜선, ""고통스럽지? 지옥 속에서 버텨봐"" 악플러 공격에도…""행복하세요""",스포츠월드,2022-08-03,2,"한.남,충들 악플 좀 그만 써라ㅉㅉ 느그애비애비가 불쌍하다 한남은 이래서 임신시키지말고 뱃속에서 안락시켜야되는데 ㅉㅉ 아들낳은 한국여자들 존나싫어",4,7,0.851160347,0.249160886,0.09145201,0.788230836,0.29090327,0.100682631
5695,"""구혜선, ""고통스럽지? 지옥 속에서 버텨봐"" 악플러 공격에도…""행복하세요""",스포츠월드,2022-08-03,2,안타깝다 ㅠㅠ 보살 남편 잃게되서 ㅠ,8,14,0.105714329,0.071602501,0.787843764,0.070552811,0.220033467,0.703009903
5696,"""구혜선, ""고통스럽지? 지옥 속에서 버텨봐"" 악플러 공격에도…""행복하세요""",스포츠월드,2022-08-03,2,나랑살자 누나.........♥,1,8,0.046076767,0.061612181,0.91811645,0.049980976,0.159616664,0.843425155
5697,"""구혜선, 성형·임신 NO..달라진 모습..""10kg 살쪄서""",텐아시아,2022-06-30,9,살이 찌면 찔수록 여자들에게는 호감도가 올라가지. 반대로 남자에게는 성적매력도가 떨어지고.,2,4,0.847691476,0.22021085,0.09389431,0.721381366,0.285466224,0.123964757
5698,"""구혜선, 성형·임신 NO..달라진 모습..""10kg 살쪄서""",텐아시아,2022-06-30,9,이제 풍만이란 단어를 쓰셔도 좋을법싶네요.,0,1,0.030353811,0.096542791,0.929801345,0.048197884,0.244259536,0.80211693
5699,"""구혜선, 성형·임신 NO..달라진 모습..""10kg 살쪄서""",텐아시아,2022-06-30,9,한창 리즈시절일때는 숏컷 단발머리 고수하고 온갖 망가진 역할만 해서 매력 와장창 떨어뜨리다가 30대 넘어서야 머리 기르고 여성스럽게 꾸미냐. 이미 늙은 퇴물에 불과하다.,1,6,0.784009337,0.248380229,0.100028113,0.69950527,0.343895465,0.120342612
5700,"""구혜선, 성형·임신 NO..달라진 모습..""10kg 살쪄서""",텐아시아,2022-06-30,9,역시 여자는 나이가 깡패구나,1,4,0.822904348,0.20957461,0.112178147,0.674827218,0.316066414,0.113640927
5701,"""구혜선, 성형·임신 NO..달라진 모습..""10kg 살쪄서""",텐아시아,2022-06-30,9,살찐다고 얼굴이 저렇게 되진 않을텐데... 보톡스 아닌가??,3,5,0.104579553,0.342094213,0.571261406,0.302412152,0.405805826,0.226141438
5702,"""구혜선, 연예계 은퇴 발표? ""여러분께 마지막 인사..""[전문]""",엑스포츠뉴스,2022-06-30,9,ㅎㅎ 다시는 복귀한다 어쩐다 안 하면 좋겠네요 영원히 복귀하지마세요 이중성에 놀랐습니다ㅎ,28,38,0.03216432,0.142582029,0.869996786,0.06969358,0.363545001,0.600551486
5703,"""구혜선, 연예계 은퇴 발표? ""여러분께 마지막 인사..""[전문]""",엑스포츠뉴스,2022-06-30,9,뭐 언제부터 인기 연애인으로 활동했었다고...관심고 없으니 니 말대로 빨리 은퇴나해라...짜증난다.,2,11,0.050397407,0.31607765,0.644858003,0.225070447,0.565256119,0.188455686
5704,"""구혜선·안재현, 3년만에 파경… ""권태기로 이혼 원해, 어머니 충격""(전문)""",마이데일리,2022-08-03,2,계집들은 대체로 이기적이더라,6,15,0.795621872,0.278132945,0.103393495,0.772843421,0.273213863,0.09154918
5705,"""구혜선·안재현, 3년만에 파경… ""권태기로 이혼 원해, 어머니 충격""(전문)""",마이데일리,2022-08-03,2,구혜선.. 더러운 뱀같은 구차스런 에휴.. 얍삽한년 바짓가랑이 붙잡고 늘어지는 방법이 차암 천박해 ㅉㅉ,3,4,0.417768985,0.282754511,0.212459028,0.716754496,0.29862541,0.072978713
5706,"""구혜선·안재현, 3년만에 파경… ""권태기로 이혼 원해, 어머니 충격""(전문)""",마이데일리,2022-08-03,2,권태기왔다고 이혼한다면 수십번 이혼해야겠네? 남편분 넘했다. 구혜선씨 힘내세요,1,5,0.098838165,0.073010489,0.761883438,0.069993593,0.303841382,0.613822103
5707,"""극비 결혼부터 여신美 웨딩 사진까지…최지우, 완벽한 3월의 신부 [종합]""",OSEN,2022-08-03,2,역시나 웨딩영상은 피쉬트리,0,4,0.026796076,0.119421124,0.886205077,0.069848195,0.281664342,0.615019202
5708,"""극비 결혼부터 여신美 웨딩 사진까지…최지우, 완벽한 3월의 신부 [종합]""",OSEN,2022-08-03,2,내가 최지우남편이면...첫날밤 일곱번 가능합니다~*,6,11,0.06730333,0.057082813,0.88141489,0.046838053,0.176232189,0.799619853
5709,"""극비 결혼부터 여신美 웨딩 사진까지…최지우, 완벽한 3월의 신부 [종합]""",OSEN,2022-08-03,2,"이 누나 데려가신 남편분, 부럽습니다~~ ㅠ_ㅠ 누나 행복하세요~",2,9,0.08604645,0.060905706,0.892731726,0.046574391,0.115849905,0.870233297
5710,"""극비 결혼부터 여신美 웨딩 사진까지…최지우, 완벽한 3월의 신부 [종합]""",OSEN,2022-08-03,2,하튼 못생겨거지고는 신비주의저놈의 컨셉 다늙어거까지저러내 무도에서 노홍철 극혐학때부터 니인성 거덜날다 못난아,2,5,0.331961513,0.490968764,0.231149912,0.690016031,0.397930115,0.081723154
5711,"""극비 결혼부터 여신美 웨딩 사진까지…최지우, 완벽한 3월의 신부 [종합]""",OSEN,2022-08-03,2,돈많이 버는 여자연예인이 일반인 회사원과 결혼하니깐 쪽팔려서 그러나? 왜 비공개로..그러지?,2,3,0.522802472,0.244921952,0.166781977,0.4561719,0.480302155,0.096801221
5712,"""극비 결혼부터 여신美 웨딩 사진까지…최지우, 완벽한 3월의 신부 [종합]""",OSEN,2022-08-03,2,지우사마 행복하게 잘 사세요.,0,3,0.050259933,0.072618239,0.929894984,0.045442838,0.137132406,0.838817596
5713,"""극비 결혼부터 여신美 웨딩 사진까지…최지우, 완벽한 3월의 신부 [종합]""",OSEN,2022-08-03,2,진짜 극강 미모다. 행복하게 잘사세요.,0,8,0.053828873,0.074279144,0.92955786,0.045390934,0.121631086,0.879015446
5714,"""극비 결혼부터 여신美 웨딩 사진까지…최지우, 완벽한 3월의 신부 [종합]""",OSEN,2022-08-03,2,재수 많은년,2,231,0.257817686,0.331794709,0.35688132,0.649249554,0.306335658,0.089356892
5715,"""극비 결혼부터 여신美 웨딩 사진까지…최지우, 완벽한 3월의 신부 [종합]""",OSEN,2022-08-03,2,아니 여자연예인들은 비밀은 극비리에 하면서 왜 사진은 공개함?방해받기는 싫고 이쁘단소리는 듣고싶고..,0,1,0.551833808,0.193987548,0.187899813,0.480108738,0.394759983,0.12111868
5716,"""기안84 광고 촬영 자랑 ""멋진 나""… 김충재 ""형님, 소리가 안나요""",디스패치,2022-06-30,9,기안84 더 성공해서 페미들 미치게 해줘라. 그거 보는거 꿀잼임,0,1,0.724559069,0.192355931,0.12896499,0.65746665,0.302340329,0.111619748
5717,"""기안84 광고 촬영 자랑 ""멋진 나""… 김충재 ""형님, 소리가 안나요""",디스패치,2022-06-30,9,기안84 좋아요,20,77,0.037964061,0.063922107,0.928137541,0.054467745,0.158888295,0.832343698
5718,"""기안84 광고 촬영 자랑 ""멋진 나""… 김충재 ""형님, 소리가 안나요""",디스패치,2022-06-30,9,충재씨도 더 잘 되었으면 좋겠다.,3,4,0.04572605,0.073932409,0.93399024,0.047018379,0.136839509,0.873767734
5719,"""기안84 광고 촬영 자랑 ""멋진 나""… 김충재 ""형님, 소리가 안나요""",디스패치,2022-06-30,9,"기안이다좋아. 헌데, 연말시상식은 참아줘. ㅜㅜ",0,11,0.034135342,0.081633151,0.930826664,0.043826748,0.186831877,0.82913053
5720,"""기안84 광고 촬영 자랑 ""멋진 나""… 김충재 ""형님, 소리가 안나요""",디스패치,2022-06-30,9,기안이 젤웃김,0,0,0.035527125,0.068950437,0.93272078,0.047490671,0.172658548,0.824497044
5721,"""기안84 광고 촬영 자랑 ""멋진 나""… 김충재 ""형님, 소리가 안나요""",디스패치,2022-06-30,9,어깨 올리고 바보같은 표정과 행동만 안하면 참 좋은데,8,22,0.024852049,0.121765889,0.891571462,0.082232386,0.292674184,0.616458058
5722,"""김건모 결혼 내년 5월로 연기…""보다 많은 분 초청""",스포티비뉴스,2022-09-23,23,김건모 가 부릅니다. 도자기 처럼 깨진 사랑.,2,18,0.117698781,0.188037992,0.60619837,0.185117707,0.361242682,0.334127992
5723,"""김건모 결혼 내년 5월로 연기…""보다 많은 분 초청""",스포티비뉴스,2022-09-23,23,12월이나 1월이더 결혼성수기지 5월은 여름이라 비수기에속한다,9,30,0.050829556,0.111444958,0.803635478,0.060047969,0.272340447,0.654412866
5724,"""김건모 결혼 내년 5월로 연기…""보다 많은 분 초청""",스포티비뉴스,2022-09-23,23,어휴 좀더 어린분 만나서 결혼하시지 ㅋㅋㅋㅋㅋㅋㅋㅋ어휴 2세 안볼거에요 건모형 여자나이 40이면 끝난거에요 병원가서 검사부터 받아보세요 임신가능한가,3,21,0.648527861,0.178178653,0.15976581,0.469615847,0.337575763,0.157598481
5725,"""김건모 결혼 내년 5월로 연기…""보다 많은 분 초청""",스포티비뉴스,2022-09-23,23,할배가 지 분수를 알아야지 어린여자랑 기어코 결혼을 하네? ㅋㅋㅋㅋㅋㅋㅋㅋ 여성분 고생길 훤하노,0,9,0.80232805,0.238442674,0.112167247,0.720464587,0.346614808,0.100488693
5726,"""김건모 결혼 내년 5월로 연기…""보다 많은 분 초청""",스포티비뉴스,2022-09-23,23,걍 조용히 나대지말고 결혼하지..노총각 노처녀가 결혼하는게 뭐 자랑이라고..건모성격에 굉장한 이벤트를 벌인다면 눈요기감은 될런지..쩝,3,4,0.624467552,0.239916027,0.152613595,0.507079184,0.419151694,0.114281379
5727,"""김건모 성폭행 주장 여성 ""큰 고통""…가세연 ""충격적 피해자 또 있다"" [종합]""",스포티비뉴스,2022-07-06,6,사실이면 얼굴공개해 왜 안해?,37,12,0.040183324,0.175719425,0.834099591,0.136803061,0.415105581,0.390241355
5728,"""김건모 성폭행 주장 여성 ""큰 고통""…가세연 ""충격적 피해자 또 있다"" [종합]""",스포티비뉴스,2022-07-06,6,이해를 못하겟네 ~이제와 누구로 인해 어쩌니 저쩌니 하는건지...고소하기전 본인스스로 자아를 찾아봐라 뭘 바라는거야!!!,1,1,0.025676312,0.129177272,0.866540194,0.070946343,0.372770369,0.49878785
5729,"""김건모 성폭행 주장 여성 ""큰 고통""…가세연 ""충격적 피해자 또 있다"" [종합]""",스포티비뉴스,2022-07-06,6,왜 하필 이때 폭로 하는걸까? 3년이나지나서 제2의 전성기가 오는시기에 바로하면되지?이상해 폭로한여자도 수상하고. 혹시 돈? 강지환이여자들처럼 합의금? 그런데 나가면 돈일수도 ???,2,6,0.353456706,0.224228099,0.269658744,0.35974887,0.468574792,0.13598147
5730,"""김건모, 사실상 방송 퇴출…경찰 수사 착수[종합]""",마이데일리,2022-09-23,23,유시민 한테 부탁해봐 무슨궤변 늘어놓나보게,8,90,0.069745041,0.282662094,0.659086049,0.390595227,0.408318818,0.21120441
5731,"""김건모, 사실상 방송 퇴출…경찰 수사 착수[종합]""",마이데일리,2022-09-23,23,아직모르는사실을두고 퇴출이란 너무심하네양쪽말은안들어보고 이렇게 한사람또매장,0,5,0.02437814,0.240102038,0.797781825,0.121863134,0.489452213,0.369903743
5732,"""김건모, 사실상 방송 퇴출…경찰 수사 착수[종합]""",마이데일리,2022-09-23,23,뭐야 그냥 성폭행범이 확정인거야? 너무 생각들안하고 막말하는거 아닌가 ? 접대부 말만 믿고? 사람하나 또 잡겠네,7,10,0.320780605,0.363823056,0.269637495,0.561617613,0.431414306,0.09078934
5733,"""김건모, 사실상 방송 퇴출…경찰 수사 착수[종합]""",마이데일리,2022-09-23,23,수사 알겠고. 하차 하는거 알겠는데.. 퇴출은 머지?제목 너무 자극적이지 않나? 참 심하네. 기자.한사람의 인생을 망가트리는 것이라는 걸 알아야 하지 않을까?이런 제목은 수사 뒤에 나와도 늦지 않다.,26,166,0.027961412,0.152507126,0.866275549,0.06691961,0.409869671,0.514811695
5734,"""김건모, 사실상 방송 퇴출…경찰 수사 착수[종합]""",마이데일리,2022-09-23,23,피떡이 되게 맞고 위자료 명분으로 돈 받았을거 같은데,1,2,0.031551678,0.093627855,0.89920038,0.062586695,0.268316716,0.632369339
5735,"""김건모, 사실상 방송 퇴출…경찰 수사 착수[종합]""",마이데일리,2022-09-23,23,유흥업소 직원인데 뭔 성폭행 꽃뱀아니냐,0,1,0.648061156,0.191322133,0.163561136,0.624999642,0.357977241,0.083614506
5736,"""김건모, 사실상 방송 퇴출…경찰 수사 착수[종합]""",마이데일리,2022-09-23,23,좀더 결과를 지켜봅시다새출발 하려던 두사람에게 조금 숨쉴시간을 주면 좋을거같네요. 질투가 발발된것도 있을것입니다,4,7,0.032747962,0.091802768,0.915532112,0.046427432,0.181056455,0.827850819
5737,"""김건모, 사실상 방송 퇴출…경찰 수사 착수[종합]""",마이데일리,2022-09-23,23,여자한사람 또 인생 만신창이 되어가고 있구나...서로좋으면 끝까지 지금처럼 웃으면서 살아라.. 마음변치말고.. 여러국민들이 지켜보고 있습니다.헤어지지 말고~~~!!!,0,0,0.366327107,0.195794836,0.28073737,0.339407414,0.383978099,0.186469629
5738,"""김건모, 성폭행 의혹 제기·반박→'미우새' 정상 방송→프러포즈 '눈물'(종합)""",OSEN,2022-09-23,23,결혼식장에 술집걸들 8명 오겠네신부가 9번째로 입장하고.술집에서 8명과 술먹은건 사실이고화장실은 경찰조사 하면 나오겠지빨리좀 고소해라. 언능,2,6,0.385591626,0.263704449,0.245541319,0.537262917,0.377960026,0.111727022
5739,"""김건모, 성폭행 의혹 제기·반박→'미우새' 정상 방송→프러포즈 '눈물'(종합)""",OSEN,2022-09-23,23,좀 내비두면 어디 덧나나요~잘살게 내비둬요~~~쫌,7,26,0.027565856,0.110380903,0.90192008,0.064082004,0.301733315,0.662950873
5740,"""김건모, 성폭행 의혹 제기·반박→'미우새' 정상 방송→프러포즈 '눈물'(종합)""",OSEN,2022-09-23,23,장자연씨 진짜 미모도 심성도 정말 괜찮더라~~김건모의이번일로충격또한 심할텐데결혼의시작이 큰 장애를 만난것같은데슬기롭게잘 헤쳐나가기를 바랍니다,1,3,0.061843991,0.11218413,0.839905202,0.046726916,0.235184431,0.778935134
5741,"""김건모, 성폭행 의혹 제기·반박→'미우새' 정상 방송→프러포즈 '눈물'(종합)""",OSEN,2022-09-23,23,성매매는 범죄라고 하면서 본인들이 다는 악플로 인한 명예훼손 모욕은 범죄가 아닌 척 하시는 분들은 뭔가요? 내로남불 민국 답네요,4,4,0.224356428,0.414176971,0.263308197,0.45005542,0.325273484,0.132812232
5742,"""김경란→박연수X박은혜, 이혼女 주홍글씨 떼고 '다시 사랑할 수 있을까' [어저께TV]""",헤럴드POP,2022-07-06,6,이거 무슨 방학숙제 같은데,8,34,0.022915233,0.102490582,0.917386234,0.058473401,0.292860657,0.677608728
5743,"""김경란→박연수X박은혜, 이혼女 주홍글씨 떼고 '다시 사랑할 수 있을까' [어저께TV]""",헤럴드POP,2022-07-06,6,기자가 기레기 티내나요? 주홍글씨는 불륜녀한테 붙인 낙인인데 책 좀 읽으세요. 무식한 기자 양반아.,1,2,0.302960277,0.250425935,0.285406977,0.542095125,0.3412624,0.094150469
5744,"""김경란→박연수X박은혜, 이혼女 주홍글씨 떼고 '다시 사랑할 수 있을까' [어저께TV]""",헤럴드POP,2022-07-06,6,애나 잘 키워~ 이혼이 자랑이냐,9,37,0.299201488,0.212793946,0.371149927,0.257009566,0.421147704,0.168395266
5745,"""김경란→박연수X박은혜, 이혼女 주홍글씨 떼고 '다시 사랑할 수 있을까' [어저께TV]""",헤럴드POP,2022-07-06,6,요즘은 이혼이 아주 벼슬이야~ 여기 또 이제아마 이상아.황은정 <- 이런여자들 나오겠다. 남자들 입장에선 이렇게 남탓하는 여자들만피해도 인생 반은 성공이지!,8,40,0.846051991,0.236891106,0.092885904,0.69256711,0.341935068,0.122409821
5746,"""김경란→박연수X박은혜, 이혼女 주홍글씨 떼고 '다시 사랑할 수 있을까' [어저께TV]""",헤럴드POP,2022-07-06,6,헐 박은혜도 이혼했었구나..,2,8,0.039349344,0.1095213,0.853700936,0.065027431,0.321387887,0.550551236
5747,"""김규종, 사과에도 비난 계속 되는 이유 #여자친구 공개#日여행#팬선물 인증(종합)[Oh!쎈 이슈]""",스포츠조선,2022-06-26,1,아니 이런 시점에 꼭 일본년이랑 만나야했나,2,2,0.459549218,0.277713656,0.224432692,0.607618928,0.352901608,0.093993165
5748,"""김규종, 사과에도 비난 계속 되는 이유 #여자친구 공개#日여행#팬선물 인증(종합)[Oh!쎈 이슈]""",스포츠조선,2022-06-26,1,일본에서 그냥 살아라국적 옮겨라,0,3,0.122628652,0.42683658,0.454399645,0.513132513,0.409986615,0.16965811
5749,"""김규종, 사과에도 비난 계속 되는 이유 #여자친구 공개#日여행#팬선물 인증(종합)[Oh!쎈 이슈]""",스포츠조선,2022-06-26,1,문재인이 대통령되고 국가가 공산주의가 되는 것 같다. 적당히해라.,1,9,0.076007776,0.48949644,0.477097332,0.424945205,0.361035258,0.246420085
5750,"""김규종, 사과에도 비난 계속 되는 이유 #여자친구 공개#日여행#팬선물 인증(종합)[Oh!쎈 이슈]""",스포츠조선,2022-06-26,1,진짜..한심..이 시점에 전에 일본간 사진올렸다면..비웃은거지..더 나쁜 인간아님 모지리,13,102,0.049772482,0.366842628,0.620842993,0.379418164,0.406225383,0.171364114
5751,"""김규종, 사과에도 비난 계속 되는 이유 #여자친구 공개#日여행#팬선물 인증(종합)[Oh!쎈 이슈]""",스포츠조선,2022-06-26,1,진짜 미친 나라네,4,7,0.070953235,0.378106117,0.582113385,0.355680794,0.354898423,0.184164926
5752,"""김나영 측 ""남편과 관계 정리…홀로서기 위한 법적절차 과정""[전문]""",디스패치,2022-06-26,1,김나영 발톱의 때만큼도 못사는것들이 불쌍하다고 응원한대 ㅋㅋㅋ 니들이 더 불쌍해 니들 시궁창 인생이나 좀 보살피렴 ㅋㅋ,18,93,0.292651236,0.391138852,0.24413684,0.632194281,0.299267083,0.08779531
5753,"""김나영 측 ""남편과 관계 정리…홀로서기 위한 법적절차 과정""[전문]""",디스패치,2022-06-26,1,미안한데 관상학적으로 배우자복이 없네 그냥 혼자 사는 팔자여,2,2,0.105553895,0.320376813,0.509417295,0.27667281,0.440098703,0.195295498
5754,"""김나영 측 ""남편과 관계 정리…홀로서기 위한 법적절차 과정""[전문]""",디스패치,2022-06-26,1,다 자기 업보예요 김구라가그렇게조언해줬는데ㅠ이제는행복하세요,2,8,0.030877294,0.085372396,0.926808834,0.050005939,0.185788468,0.804634333
5755,"""김나영 측 ""남편과 관계 정리…홀로서기 위한 법적절차 과정""[전문]""",디스패치,2022-06-26,1,남의 가정 이혼 하는데 힘내라든둥 멋지다라는둥..신랑도 없는것들이 아내 코스프레하고 자빠졌네 ㅡㅡ;;,0,3,0.562578678,0.21276103,0.174068257,0.609028816,0.322323143,0.101879738
5756,"""김나영 측 ""남편과 관계 정리…홀로서기 위한 법적절차 과정""[전문]""",디스패치,2022-06-26,1,"그러게 잘보고 결혼해야지, ㅉㅉㅉ",5,13,0.152987912,0.208611608,0.508387923,0.194901094,0.401207089,0.231219694
5757,"""김나영 측 ""남편과 관계 정리…홀로서기 위한 법적절차 과정""[전문]""",디스패치,2022-06-26,1,한부모 가정되셨네요 제발 나라세금 안쓰시길,8,27,0.032793891,0.206165463,0.787468255,0.087032706,0.362852901,0.567489624
5758,"""김동성 前부인, 상간녀 상대 위자료 청구 소송""",MBC연예,2022-07-06,6,댓글에서 여성 비율이 유독 높은게 연예인 관련 기사인데...수준낮고 남 저주하는 글들이 정말 많네,9,53,0.769088209,0.235814378,0.096526071,0.668139279,0.331250727,0.10616298
5759,"""김동성 前부인, 상간녀 상대 위자료 청구 소송""",MBC연예,2022-07-06,6,벌린년이 나쁘냐? 꼽은놈이 나쁘냐?,10,18,0.630972922,0.282813579,0.16111967,0.749812603,0.282062382,0.072985902
5760,"""김동성 前부인, 상간녀 상대 위자료 청구 소송""",MBC연예,2022-07-06,6,상간녀 전에 전 남편에게 청구해야 하는거 아닌가?,5,13,0.348539203,0.152949601,0.33044827,0.419002682,0.293591112,0.161151275
5761,"""김동성 前부인, 상간녀 상대 위자료 청구 소송""",MBC연예,2022-07-06,6,OOO옆에는 OOO들이침흘리면서 있다는걸 모르는뇬들이 있네..무조건 남자혐오증 걸리지말고연예인. 인기인이라면 빤쯔흘리는뇬들이 얼마나 많은지 모르나...,2,2,0.815475464,0.279967219,0.085936464,0.791364968,0.291822851,0.083425038
5762,"""김동성 前부인, 상간녀 상대 위자료 청구 소송""",MBC연예,2022-07-06,6,부인이 남편홀대하고 잠자리 안챙겨주면 100퍼 바람난다,2,3,0.498956829,0.143401697,0.279022515,0.391156524,0.367715508,0.196871296
5763,"""김동성 前부인, 상간녀 상대 위자료 청구 소송""",MBC연예,2022-07-06,6,자기야~~나온 사람들 대부분 이혼 하더만 이커플도 그러네...,3,4,0.090574346,0.185419217,0.573135138,0.146238223,0.429485917,0.315063894
